,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,critc_review_ratio,content_rating_0,content_rating_1,content_rating_2,content_rating_3,content_rating_4,country_0,country_1,country_2
2460,144.0,0.0,16.0,63.0,The White Ribbon ,52958,167,2.392235609103079,2009.0,43.0,7.8,0,-9777353.0,1.5129533678756477,0,0,0,0,1,1,0,0
2462,93.0,28.0,415.0,1000.0,The Wraith ,10082,2319,2.0,1986.0,695.0,5.9,0,800000.0,0.7,0,0,0,0,1,0,0,1
2463,103.0,154.0,576.0,1000.0,The Salton Sea ,26730,4094,2.392235609103079,2002.0,783.0,7.2,2000,-17323302.0,0.4388888888888889,0,0,0,0,1,0,0,1
2468,121.0,0.0,353.0,854.0,One Man's Hero ,899,2705,2.0,1999.0,578.0,6.2,271,-11120689.0,0.23809523809523808,0,0,0,0,1,1,0,0
2471,105.0,2.0,69.0,805.0,Renaissance ,14325,1185,2.392235609103079,2006.0,306.0,6.7,0,-13936740.0,1.2444444444444445,0,0,0,0,1,1,0,0
2475,119.0,99.0,778.0,15000.0,Superbad ,422606,17584,2.0,2007.0,833.0,7.6,0,101463226.0,0.46126126126126127,0,0,0,0,1,0,0,1
2478,98.0,209.0,129.0,158.0,Step Up 2: The Streets ,67653,816,2.0,2008.0,152.0,6.2,0,35006147.0,0.8981481481481481,0,0,0,1,0,0,0,1
2479,80.0,19.0,854.0,11000.0,Hoodwinked! ,45900,14385,1.0,2005.0,979.0,6.5,0,33553787.0,0.5748987854251012,0,0,1,0,0,0,0,1
2480,121.0,83.0,242.0,3000.0,Hotel Rwanda ,264533,4142,1.0,2004.0,460.0,8.1,12000,5972900.0,0.3070607553366174,0,0,0,1,0,0,1,0
2481,94.0,87.0,280.0,866.0,Hitman ,140780,2124,1.0,2007.0,794.0,6.3,0,15687528.0,0.5132978723404256,0,0,0,0,1,1,0,0
2482,93.0,148.0,170.0,549.0,Black Nativity ,1633,1373,5.0,2013.0,269.0,4.4,0,-10482822.0,2.3529411764705883,0,0,1,0,0,0,0,1
2484,116.0,0.0,50.0,109.0,City of Ghosts ,4387,245,2.392235609103079,2002.0,67.0,6.0,204,-17174509.0,0.5671641791044776,0,0,0,0,1,0,0,1
2485,101.0,448.0,83.0,482.0,The Others ,268581,956,2.392235609103079,2001.0,203.0,7.6,20000,79471845.0,0.21550946798917944,0,0,0,1,0,0,0,1
2486,154.0,0.0,604.0,2000.0,Aliens ,488537,4228,1.0,1986.0,626.0,8.4,18000,66700000.0,0.23234200743494424,0,0,0,0,1,0,0,1
2487,170.0,165.0,244.0,453.0,My Fair Lady ,66959,1164,1.0,1964.0,272.0,7.9,0,55000000.0,0.3178294573643411,0,0,0,0,1,0,0,1
2488,99.0,13.0,681.0,45000.0,I Know What You Did Last Summer ,105585,50284,1.0,1997.0,4000.0,5.6,0,55219395.0,0.3341288782816229,0,0,0,0,1,0,0,1
2489,104.0,42.0,613.0,839.0,Let's Be Cops ,106820,3627,1.0,2014.0,756.0,6.5,14000,65389560.0,0.8775510204081632,0,0,0,0,1,0,0,1
2490,126.0,729.0,284.0,912.0,Sideways ,149966,2170,2.392235609103079,2004.0,306.0,7.5,0,59502303.0,0.3413173652694611,0,0,0,0,1,0,0,1
2491,110.0,422.0,422.0,33000.0,Beerfest ,54710,35345,2.0,2006.0,459.0,6.3,0,1679969.0,0.5141242937853108,0,0,0,0,1,0,0,1
2492,101.0,0.0,598.0,2000.0,Halloween ,157857,4400,2.392235609103079,1978.0,742.0,7.9,12000,46700000.0,0.26700251889168763,0,0,0,0,1,0,0,1
2494,87.0,9.0,503.0,818.0,Good Boy! ,3407,2164,1.0,2003.0,636.0,5.1,309,20566230.0,1.0833333333333333,0,0,1,0,0,0,0,1
2495,123.0,92.0,849.0,1000.0,The Best Man Holiday ,11600,5306,5.0,2013.0,886.0,6.7,7000,53492685.0,0.875,0,0,0,0,1,0,0,1
2496,109.0,248.0,968.0,16000.0,Smokin' Aces ,121058,19410,2.392235609103079,2006.0,988.0,6.7,3000,18635046.0,0.38589211618257263,0,0,0,0,1,0,1,0
2497,90.0,52.0,298.0,723.0,Saw 3D: The Final Chapter ,67978,1978,2.392235609103079,2010.0,346.0,5.6,12000,25670855.0,0.6379928315412187,0,0,0,0,1,1,0,0
2498,96.0,36.0,486.0,1000.0,40 Days and 40 Nights ,62272,3294,2.392235609103079,2002.0,580.0,5.6,2000,20939782.0,0.6763285024154589,0,0,0,0,1,0,0,1
2500,82.0,12.0,281.0,8000.0,A Night at the Roxbury ,48458,9271,2.0,1998.0,357.0,6.2,0,13324946.0,0.26359832635983266,0,0,0,1,0,0,0,1
2501,86.0,33.0,583.0,15000.0,Beastly ,64190,17396,1.0,2011.0,976.0,5.6,16000,10854896.0,1.1472868217054264,0,0,0,1,0,0,0,1
2502,108.0,192.0,580.0,1000.0,The Hills Have Eyes ,129719,4500,2.392235609103079,2006.0,1000.0,6.4,0,26777564.0,0.30994152046783624,0,0,0,0,1,0,0,1
2503,98.0,39.0,428.0,593.0,Dickie Roberts: Former Child Star ,11815,2713,1.0,2003.0,517.0,5.6,320,5734486.0,0.6410256410256411,0,0,0,1,0,0,0,1
2504,129.0,51.0,89.0,427.0,"McFarland, USA ",23480,952,2.392235609103079,2015.0,234.0,7.4,21000,27469602.0,1.3614457831325302,0,0,1,0,0,0,0,1
2507,112.0,36.0,746.0,10000.0,Pitch Perfect ,213898,12676,4.0,2012.0,751.0,7.2,36000,47998368.0,0.892,0,0,0,1,0,0,0,1
2508,108.0,19.0,505.0,973.0,Summer Catch ,12993,3344,2.0,2001.0,954.0,4.9,476,-14306109.0,0.4672897196261682,0,0,0,1,0,0,0,1
2509,121.0,0.0,244.0,989.0,A Simple Plan ,50656,2365,1.0,1998.0,888.0,7.5,0,-688237.0,0.3004807692307692,0,0,0,0,1,0,1,0
2510,89.0,11.0,973.0,1000.0,They ,10885,4060,2.392235609103079,2002.0,982.0,4.8,814,-4306379.0,0.2988929889298893,0,0,0,1,0,0,0,1
2511,89.0,0.0,323.0,690.0,Larry the Cable Guy: Health Inspector ,9104,2135,2.0,2006.0,400.0,3.1,110,11655665.0,0.33035714285714285,0,0,0,1,0,0,0,1
2512,73.0,11.0,142.0,1000.0,The Adventures of Elmo in Grouchland ,2045,2020,2.392235609103079,1999.0,436.0,5.8,339,-5365542.0,1.1891891891891893,1,0,0,0,0,0,0,1
2513,132.0,847.0,625.0,3000.0,Brooklyn's Finest ,52852,6317,1.0,2009.0,960.0,6.7,4000,10154426.0,1.4275362318840579,0,0,0,0,1,0,0,1
2515,96.0,201.0,58.0,394.0,Evil Dead ,125016,673,2.392235609103079,2013.0,150.0,6.5,70000,37239856.0,0.688212927756654,0,0,0,0,1,0,0,1
2516,98.0,80.0,399.0,567.0,My Life in Ruins ,15033,2016,1.0,2009.0,503.0,5.9,0,-8337682.0,1.4933333333333334,0,0,0,1,0,0,0,1
2517,107.0,80.0,841.0,2000.0,American Dreamz ,22639,5992,6.0,2006.0,2000.0,5.5,300,-11843275.0,0.7050691244239631,0,0,0,1,0,0,0,1
2518,134.0,22.0,488.0,1000.0,Superman IV: The Quest for Peace ,33570,3007,6.0,1987.0,593.0,3.6,1000,-1318980.0,0.36293436293436293,0,0,1,0,0,0,1,0
2520,122.0,47.0,834.0,23000.0,Running Scared ,88590,27381,2.0,2006.0,979.0,7.4,0,-10144863.0,0.3747016706443914,0,0,0,0,1,1,0,0
2522,97.0,3.0,161.0,400.0,Shanghai Surprise ,4081,805,2.392235609103079,1986.0,193.0,3.0,154,-14684317.0,0.75,0,0,0,1,0,0,1,0
2523,110.0,168.0,96.0,3000.0,The Illusionist ,295375,4210,3.0,2006.0,979.0,7.6,15000,23825798.0,0.36589147286821705,0,0,0,1,0,0,0,1
2524,102.0,4.0,60.0,634.0,Roar ,1275,1262,2.392235609103079,1981.0,537.0,6.4,0,-15000000.0,1.8518518518518519,0,0,1,0,0,0,0,1
2525,98.0,541.0,71.0,214.0,Veronica Guerin ,16234,409,1.0,2003.0,96.0,6.9,0,-15430082.0,0.9380530973451328,0,0,0,0,1,1,0,0
2526,120.0,30.0,55.0,14000.0,Escobar: Paradise Lost ,13762,14492,1.0,2014.0,287.0,6.6,0,-16893131.0,2.717948717948718,0,0,0,0,1,1,0,0
2527,160.0,219.0,215.0,1000.0,Southland Tales ,32671,2340,6.0,2006.0,876.0,5.5,0,-16726580.0,0.726890756302521,0,0,0,0,1,1,0,0
2530,83.0,57.0,62.0,465.0,The Apparition ,16268,730,1.0,2012.0,152.0,4.1,0,-12069202.0,1.3425925925925926,0,0,0,1,0,0,0,1
2531,102.0,6.0,165.0,3000.0,My Girl ,55895,5433,1.0,1991.0,2000.0,6.8,0,43347242.0,0.26956521739130435,0,0,0,1,0,0,0,1
2532,122.0,30.0,260.0,21000.0,Fur: An Imaginary Portrait of Diane Arbus ,13239,25173,2.0,2006.0,3000.0,6.5,0,-16579086.0,1.0824742268041236,0,0,0,0,1,0,0,1
2534,126.0,0.0,168.0,826.0,Wall Street ,119150,1607,2.0,1987.0,508.0,7.4,0,28848100.0,0.5205479452054794,0,0,0,0,1,0,0,1
2535,136.0,0.0,1000.0,25000.0,Sense and Sensibility ,78392,41059,2.0,1995.0,14000.0,7.7,0,26200000.0,0.3520408163265306,0,0,1,0,0,0,0,1
2536,120.0,11.0,281.0,11000.0,Becoming Jane ,46204,12554,1.0,2007.0,838.0,7.1,0,2163911.0,0.9933774834437086,0,0,1,0,0,0,1,0
2537,108.0,18.0,433.0,714.0,Sydney White ,37700,2785,2.0,2007.0,701.0,6.3,0,-4797910.0,1.44,0,0,0,1,0,0,0,1
2538,126.0,26.0,385.0,638.0,House of Sand and Fog ,56665,2282,2.392235609103079,2003.0,624.0,7.6,0,-1994515.0,0.3368869936034115,0,0,0,0,1,0,0,1
2539,128.0,608.0,1000.0,49000.0,Dead Poets Society ,277451,51609,2.392235609103079,1989.0,1000.0,8.0,23000,79460116.0,0.1955193482688391,0,0,1,0,0,0,0,1
2540,113.0,137.0,481.0,879.0,Dumb & Dumber ,288451,2985,2.0,1994.0,854.0,7.3,0,111175354.0,0.1917808219178082,0,0,0,1,0,0,0,1
2541,89.0,0.0,62.0,227.0,When Harry Met Sally... ,149108,485,2.392235609103079,1989.0,73.0,7.6,0,76823600.0,0.4175824175824176,0,0,0,0,1,0,0,1
2542,129.0,0.0,359.0,844.0,The Verdict ,26310,2330,2.392235609103079,1982.0,617.0,7.8,0,38000000.0,0.512987012987013,0,0,0,0,1,0,0,1
2543,94.0,480.0,486.0,1000.0,Road Trip ,132963,3889,5.0,2000.0,490.0,6.5,0,52925609.0,0.34105960264900664,0,0,0,0,1,0,0,1
2544,106.0,48.0,35.0,23000.0,Varsity Blues ,35312,23369,2.392235609103079,1999.0,255.0,6.4,0,36885587.0,0.250936329588015,0,0,0,0,1,0,0,1
2545,100.0,405.0,628.0,996.0,The Artist ,190030,4606,2.392235609103079,2011.0,897.0,8.0,30000,29667095.0,0.9879931389365352,0,0,0,1,0,1,0,0
2546,89.0,687.0,389.0,10000.0,The Unborn ,42182,12183,1.0,2009.0,787.0,4.8,0,26638165.0,0.7739130434782608,0,0,0,1,0,0,0,1
2547,94.0,0.0,559.0,13000.0,Moonrise Kingdom ,237848,27911,2.0,2012.0,13000.0,7.8,71000,29507053.0,1.2917771883289124,0,0,0,1,0,0,0,1
2548,83.0,473.0,597.0,20000.0,The Texas Chainsaw Massacre: The Beginning ,56269,26402,2.392235609103079,2006.0,4000.0,5.9,0,23511038.0,0.5355191256830601,0,0,0,0,1,0,0,1
2549,111.0,19.0,107.0,241.0,The Young Messiah ,1449,824,2.392235609103079,2016.0,118.0,5.4,0,-12037424.0,0.8,0,0,0,1,0,0,0,1
2550,80.0,11.0,499.0,911.0,The Master of Disguise ,18254,3058,2.0,2002.0,521.0,3.3,1000,24363530.0,0.18241042345276873,0,0,1,0,0,0,0,1
2551,112.0,0.0,250.0,634.0,Pan's Labyrinth ,467234,1322,2.392235609103079,2006.0,269.0,8.2,27000,24123143.0,0.37488457987072943,0,0,0,0,1,1,0,0
2553,94.0,14.0,635.0,1000.0,See Spot Run ,7392,4194,2.392235609103079,2001.0,1000.0,5.4,393,-1642524.0,0.9622641509433962,0,0,1,0,0,0,0,1
2554,130.0,309.0,522.0,939.0,Baby Boy ,9566,3107,2.0,2001.0,881.0,6.4,1000,12734552.0,0.5061728395061729,0,0,0,0,1,0,0,1
2555,91.0,26.0,638.0,3000.0,The Roommate ,29147,5349,1.0,2011.0,1000.0,4.8,0,21300107.0,1.2,0,0,0,1,0,0,0,1
2556,91.0,29.0,459.0,861.0,Joe Dirt ,41664,2543,2.392235609103079,2001.0,593.0,5.9,0,9387695.0,0.3804878048780488,0,0,0,1,0,0,0,1
2557,110.0,23.0,51.0,633.0,Double Impact ,28736,874,2.0,1991.0,67.0,5.5,0,15102717.0,0.5555555555555556,0,0,0,0,1,0,0,1
2558,121.0,1000.0,108.0,175.0,Hot Fuzz ,352695,485,1.0,2007.0,115.0,7.9,17000,15618786.0,0.4148471615720524,0,0,0,0,1,0,1,0
2559,114.0,15.0,650.0,851.0,The Women ,16582,3485,4.0,2008.0,680.0,4.9,0,10396744.0,0.992,0,0,0,1,0,0,0,1
2560,96.0,11000.0,252.0,19000.0,Vicky Cristina Barcelona ,198111,19894,2.392235609103079,2008.0,581.0,7.2,14000,7713577.0,0.7534246575342466,0,0,0,1,0,1,0,0
2563,94.0,7.0,95.0,3000.0,Boys and Girls ,13661,3451,3.0,2000.0,240.0,5.3,487,4627372.0,0.5,0,0,0,1,0,0,0,1
2564,109.0,7.0,450.0,835.0,White Oleander ,25549,2572,2.392235609103079,2002.0,787.0,7.2,0,346122.0,0.6023391812865497,0,0,0,1,0,0,0,1
2565,107.0,45.0,271.0,24000.0,Jennifer's Body ,92712,24805,1.0,2009.0,396.0,5.1,6000,204793.0,1.0204081632653061,0,0,0,0,1,0,0,1
2566,96.0,22.0,324.0,8000.0,Drowning Mona ,11768,11078,2.392235609103079,2000.0,2000.0,5.6,492,-572808.0,0.5675675675675675,0,0,0,1,0,0,0,1
2567,88.0,11000.0,233.0,854.0,Radio Days ,24256,1653,2.392235609103079,1987.0,410.0,7.6,0,-1207221.0,0.7032967032967034,0,0,1,0,0,0,0,1
2569,113.0,47.0,238.0,21000.0,Remember Me ,113963,22088,2.392235609103079,2010.0,541.0,7.2,24000,3057024.0,0.4376731301939058,0,0,0,1,0,0,0,1
2570,101.0,6.0,258.0,812.0,How to Deal ,8215,1882,1.0,2003.0,326.0,5.7,371,-1891482.0,0.4842105263157895,0,0,0,1,0,0,0,1
2571,105.0,121.0,384.0,11000.0,My Stepmother Is an Alien ,21079,14677,2.392235609103079,1988.0,3000.0,5.2,818,-6146000.0,0.2727272727272727,0,0,0,1,0,0,0,1
2572,125.0,438.0,372.0,18000.0,Philadelphia ,178731,33865,2.0,1993.0,15000.0,7.7,0,51324422.0,0.26053639846743293,0,0,0,1,0,0,0,1
2573,100.0,9.0,363.0,599.0,The Thirteenth Floor ,51996,2389,2.392235609103079,1999.0,380.0,7.0,0,-500000.0,0.3675496688741722,0,0,0,0,1,1,0,0
2576,112.0,28.0,215.0,555.0,Duets ,8217,1227,2.392235609103079,2000.0,403.0,6.0,573,-10265765.0,0.5284552845528455,0,0,0,0,1,0,0,1
2577,112.0,11000.0,642.0,11000.0,Hollywood Ending ,21613,12766,2.392235609103079,2002.0,650.0,6.6,762,-11160617.0,0.7364864864864865,0,0,0,1,0,0,0,1
2578,95.0,89.0,322.0,1000.0,Detroit Rock City ,30682,2518,2.392235609103079,1999.0,852.0,6.8,0,-10806975.0,0.21649484536082475,0,0,0,0,1,0,0,1
2579,110.0,85.0,186.0,1000.0,Highlander ,98629,1852,1.0,1986.0,309.0,7.2,0,-10100000.0,0.35443037974683544,0,0,0,0,1,0,1,0
2580,118.0,369.0,295.0,1000.0,Things We Lost in the Fire ,24104,1889,1.0,2007.0,418.0,7.2,0,-13150858.0,1.6590909090909092,0,0,0,0,1,0,0,1
2581,97.0,34.0,465.0,503.0,Steel ,8687,3100,1.0,1997.0,489.0,2.8,0,-14313571.0,0.5806451612903226,0,0,0,1,0,0,0,1
2582,120.0,115.0,310.0,10000.0,The Immigrant ,20616,11019,3.0,2013.0,316.0,6.6,0,-14015257.0,3.2857142857142856,0,0,0,0,1,0,0,1
2583,135.0,133.0,258.0,898.0,The White Countess ,5321,2096,2.392235609103079,2005.0,708.0,6.7,356,-14333738.0,0.8205128205128205,0,0,0,1,0,0,1,0
2584,101.0,0.0,888.0,3000.0,Trance ,92640,5056,2.392235609103079,2013.0,1000.0,7.0,23000,-17680813.0,1.8537735849056605,0,0,0,0,1,0,1,0
2585,92.0,29.0,618.0,939.0,Soul Plane ,18271,3935,9.0,2004.0,881.0,4.4,0,-2077789.0,0.5,0,0,0,0,1,0,0,1
2587,92.0,6.0,227.0,10000.0,Good ,5664,11091,1.0,2008.0,304.0,6.2,921,-14976909.0,1.5952380952380953,0,0,0,0,1,0,1,0
2588,161.0,929.0,116.0,488.0,Enter the Void ,45449,943,2.392235609103079,2009.0,289.0,7.3,23000,-12663533.0,1.125,0,0,0,0,1,1,0,0
2589,92.0,143.0,613.0,1000.0,Vamps ,7444,3086,2.0,2012.0,945.0,5.1,0,-15997036.0,1.2857142857142858,0,0,0,1,0,0,0,1
2592,122.0,0.0,567.0,883.0,The Homesman ,21370,2896,1.0,2014.0,596.0,6.6,0,-13571117.0,1.5757575757575757,0,0,0,0,1,0,0,1
2593,91.0,10.0,574.0,890.0,Juwanna Mann ,5312,3104,3.0,2002.0,578.0,4.5,939,-2028183.0,0.8,0,0,0,1,0,0,0,1
2597,93.0,7.0,922.0,1000.0,Slow Burn ,3299,4329,2.392235609103079,2005.0,1000.0,5.9,191,-14318803.0,1.6666666666666667,0,0,0,0,1,0,0,1
2598,94.0,7.0,17.0,235.0,Wasabi ,29392,303,1.0,2001.0,46.0,6.6,0,-15218475.0,0.43956043956043955,0,0,0,0,1,1,0,0
2599,95.0,571.0,102.0,499.0,Slither ,61912,1120,2.392235609103079,2006.0,298.0,6.5,0,-7725270.0,0.7130681818181818,0,0,0,0,1,1,0,0
2600,105.0,102.0,383.0,901.0,Beverly Hills Cop ,126464,3464,1.0,1984.0,605.0,7.3,0,220760500.0,0.5371428571428571,0,0,0,0,1,0,0,1
2601,103.0,0.0,925.0,3000.0,Home Alone ,311075,7521,5.0,1990.0,1000.0,7.5,20000,267761243.0,0.3344262295081967,0,0,1,0,0,0,0,1
2602,102.0,12000.0,801.0,19000.0,3 Men and a Baby ,36918,21499,4.0,1987.0,875.0,5.9,3000,156780960.0,0.5,0,0,1,0,0,0,0,1
2603,116.0,521.0,481.0,13000.0,Tootsie ,77366,14701,1.0,1982.0,521.0,7.4,0,155200000.0,0.4845360824742268,0,0,1,0,0,0,0,1
2604,110.0,12000.0,555.0,10000.0,Top Gun ,219171,13069,2.0,1986.0,1000.0,6.9,19000,161781728.0,0.44587628865979384,0,0,1,0,0,0,0,1
2605,120.0,0.0,5.0,103.0,"Crouching Tiger, Hidden Dragon ",217740,129,3.0,2000.0,21.0,7.9,0,113067808.0,0.1748933577087142,0,0,0,1,0,1,0,0
2606,122.0,0.0,158.0,18000.0,American Beauty ,822500,19078,2.392235609103079,1999.0,828.0,8.4,22000,115058047.0,0.06482504604051566,0,0,0,0,1,0,0,1
2607,118.0,0.0,520.0,14000.0,The King's Speech ,503631,15732,2.392235609103079,2010.0,1000.0,8.0,64000,123795342.0,0.7531446540880503,0,0,0,0,1,0,1,0
2608,107.0,425.0,247.0,742.0,Twins ,87538,2151,1.0,1988.0,384.0,6.0,0,96936400.0,0.34177215189873417,0,0,1,0,0,0,0,1
2610,102.0,4.0,882.0,17000.0,The Yellow Handkerchief ,6723,30978,1.0,2008.0,13000.0,6.8,1000,-15182960.0,1.6666666666666667,0,0,0,1,0,0,0,1
2611,154.0,14000.0,271.0,852.0,The Color Purple ,60988,2592,2.392235609103079,1985.0,581.0,7.8,6000,79175854.0,0.35175879396984927,0,0,0,1,0,0,0,1
2614,114.0,77.0,305.0,19000.0,The Imitation Game ,467613,20295,1.0,2014.0,393.0,8.1,165000,77121452.0,0.7467105263157895,0,0,0,1,0,0,1,0
2615,109.0,6.0,271.0,1000.0,Private Benjamin ,18140,2419,1.0,1980.0,745.0,6.1,855,59800000.0,0.4166666666666667,0,0,0,0,1,0,0,1
2617,94.0,87.0,569.0,17000.0,Diary of a Wimpy Kid ,32002,20154,1.0,2010.0,975.0,6.2,0,49001297.0,1.0776699029126213,0,0,1,0,0,0,0,1
2618,100.0,127.0,250.0,1000.0,Mama ,134869,1949,1.0,2013.0,340.0,6.2,57000,51588220.0,1.292763157894737,0,0,0,1,0,1,0,0
2620,98.0,11000.0,624.0,816.0,National Lampoon's Vacation ,71183,3617,1.0,1983.0,695.0,7.4,0,46400000.0,0.3005464480874317,0,0,0,0,1,0,0,1
2621,102.0,79.0,27.0,925.0,Bad Grandpa ,77724,1018,2.392235609103079,2013.0,38.0,6.6,26000,86978840.0,0.9691358024691358,0,0,0,0,1,0,0,1
2622,94.0,350.0,39.0,326.0,The Queen ,85333,486,2.392235609103079,2006.0,48.0,7.3,0,46637947.0,0.665083135391924,0,0,0,1,0,0,1,0
2623,92.0,13000.0,217.0,925.0,Beetlejuice ,189413,1953,3.0,1988.0,692.0,7.5,15000,58326666.0,0.3562091503267974,0,0,1,0,0,0,0,1
2624,113.0,0.0,607.0,2000.0,Why Did I Get Married? ,9811,6510,8.0,2007.0,721.0,5.6,1000,40184721.0,0.41,0,0,0,1,0,0,0,1
2625,115.0,44.0,902.0,23000.0,Little Women ,36624,29370,4.0,1994.0,4000.0,7.3,0,35003300.0,0.20454545454545456,0,0,1,0,0,0,0,1
2626,95.0,43.0,259.0,11000.0,The Woman in Black ,139749,11946,2.392235609103079,2012.0,326.0,6.4,29000,37322273.0,0.9076620825147348,0,0,0,1,0,0,1,0
2627,87.0,165.0,383.0,1000.0,When a Stranger Calls ,34711,2452,2.392235609103079,2006.0,431.0,5.0,0,32860214.0,0.3247863247863248,0,0,0,1,0,0,0,1
2628,88.0,189.0,799.0,934.0,Big Fat Liar ,29008,3707,1.0,2002.0,927.0,5.4,896,32811275.0,0.696969696969697,0,0,1,0,0,0,0,1
2630,97.0,272.0,957.0,22000.0,Wag the Dog ,67604,29252,2.392235609103079,1997.0,4000.0,7.1,12000,28022524.0,0.5963302752293578,0,0,0,0,1,0,0,1
2631,94.0,13.0,566.0,925.0,The Lizzie McGuire Movie ,27580,3423,1.0,2003.0,738.0,5.3,0,25672630.0,0.38372093023255816,0,0,1,0,0,0,0,1
2632,112.0,29.0,874.0,12000.0,Snitch ,64747,15800,1.0,2013.0,1000.0,6.5,12000,27919096.0,1.9508196721311475,0,0,0,1,0,0,0,1
2633,98.0,66.0,562.0,3000.0,Krampus ,29867,4567,2.392235609103079,2015.0,658.0,6.2,27000,27592530.0,1.0939226519337018,0,0,0,1,0,0,0,1
2634,104.0,0.0,1000.0,4000.0,The Faculty ,92074,12170,1.0,1998.0,4000.0,6.4,0,25064955.0,0.30677290836653387,0,0,0,0,1,0,0,1
2636,120.0,446.0,1000.0,22000.0,Cop Land ,69576,40117,3.0,1997.0,13000.0,6.9,2000,34886089.0,0.6328502415458938,0,0,0,0,1,0,0,1
2637,99.0,11.0,971.0,11000.0,Not Another Teen Movie ,80305,15369,2.392235609103079,2001.0,983.0,5.7,0,21882551.0,0.24681933842239187,0,0,0,0,1,0,0,1
2638,109.0,453.0,953.0,15000.0,End of Watch ,181025,27788,2.0,2012.0,10000.0,7.7,38000,33983001.0,1.056547619047619,0,0,0,0,1,0,0,1
2640,106.0,357.0,883.0,23000.0,The Skulls ,26846,26652,2.392235609103079,2000.0,1000.0,5.6,0,20007180.0,0.5284974093264249,0,0,0,1,0,0,0,1
2641,123.0,120.0,149.0,13000.0,The Theory of Everything ,265507,14100,2.392235609103079,2014.0,876.0,7.7,90000,20887263.0,1.0798969072164948,0,0,0,1,0,0,1,0
2642,86.0,14.0,685.0,833.0,Malibu's Most Wanted ,15939,4435,3.0,2003.0,807.0,5.1,0,18308901.0,0.42528735632183906,0,0,0,1,0,0,0,1
2643,120.0,18.0,944.0,20000.0,Where the Heart Is ,27044,22383,2.0,2000.0,1000.0,6.8,0,18771174.0,0.325,0,0,0,1,0,0,0,1
2644,227.0,767.0,87.0,607.0,Lawrence of Arabia ,192775,1076,8.0,1962.0,202.0,8.4,11000,-9000000.0,0.32379248658318427,0,0,1,0,0,0,1,0
2645,119.0,0.0,593.0,908.0,Halloween II ,36372,3226,2.392235609103079,2009.0,764.0,4.9,3000,18386128.0,0.4480651731160896,0,0,0,0,1,0,0,1
2646,115.0,212.0,612.0,2000.0,Wild ,86664,4896,1.0,2014.0,820.0,7.1,38000,22877959.0,1.3849206349206349,0,0,0,0,1,0,0,1
2647,114.0,29.0,616.0,956.0,The Last House on the Left ,67822,3861,2.392235609103079,2009.0,878.0,6.6,0,17721635.0,0.8637992831541219,0,0,0,0,1,0,0,1
2648,90.0,6.0,458.0,1000.0,The Wedding Date ,38248,2666,2.392235609103079,2005.0,650.0,6.1,0,16585300.0,0.412,0,0,0,1,0,0,0,1
2649,94.0,28.0,731.0,2000.0,Halloween: Resurrection ,26905,5440,5.0,2002.0,864.0,4.1,0,15259652.0,0.24592833876221498,0,0,0,0,1,0,0,1
2651,98.0,0.0,594.0,18000.0,The Princess Bride ,294163,20060,2.392235609103079,1987.0,636.0,8.1,33000,14857814.0,0.2576601671309192,0,0,1,0,0,0,0,1
2652,126.0,18000.0,697.0,18000.0,The Great Debaters ,47626,22745,1.0,2007.0,2000.0,7.6,0,15226144.0,0.9491525423728814,0,0,0,1,0,0,0,1
2653,100.0,0.0,228.0,33000.0,Drive ,431578,34337,2.392235609103079,2011.0,745.0,7.8,81000,20054909.0,0.5348101265822784,0,0,0,0,1,0,0,1
2654,89.0,10.0,231.0,811.0,Confessions of a Teenage Drama Queen ,23408,2167,8.0,2004.0,636.0,4.6,810,14302097.0,0.7047619047619048,0,0,1,0,0,1,0,0
2655,111.0,13.0,106.0,818.0,The Object of My Affection ,15582,1450,2.392235609103079,1998.0,511.0,6.0,849,14106737.0,0.49242424242424243,0,0,0,0,1,0,0,1
2656,100.0,35.0,306.0,10000.0,28 Weeks Later ,212167,11471,1.0,2007.0,1000.0,7.0,0,13637507.0,0.38429172510518933,0,0,0,0,1,0,1,0
2657,115.0,49.0,100.0,116.0,When the Game Stands Tall ,12596,525,2.392235609103079,2014.0,110.0,6.7,0,15127963.0,0.78125,0,0,1,0,0,0,0,1
2658,106.0,61.0,649.0,907.0,Because of Winn-Dixie ,8427,3462,5.0,2005.0,807.0,6.4,1000,18645546.0,1.0909090909090908,0,0,1,0,0,0,0,1
2659,124.0,107.0,865.0,1000.0,Love & Basketball ,14322,5135,2.392235609103079,2000.0,886.0,7.2,0,12441122.0,0.5862068965517241,0,0,0,1,0,0,0,1
2660,107.0,5.0,141.0,893.0,Grosse Pointe Blank ,73347,2044,1.0,1997.0,822.0,7.4,0,13014536.0,0.375,0,0,0,0,1,0,0,1
2661,99.0,3.0,628.0,14000.0,All About Steve ,33088,16461,3.0,2009.0,982.0,4.8,0,18860010.0,0.8951048951048951,0,0,0,1,0,0,0,1
2662,90.0,31.0,162.0,193.0,Book of Shadows: Blair Witch 2 ,28964,608,2.392235609103079,2000.0,184.0,4.0,949,11421314.0,0.350109409190372,0,0,0,0,1,0,0,1
